Year,Month,Day,Time(hhmmss.mm)UTC,Latitude,Longitude,Magnitude,Depth,Catalog
  1986,03,29,094855   ,  4.590, -75.626,5.0,158,PDE  
  1986,03,29,132257.91, 45.143, 147.288,4.3,127,PDE  
  1986,03,29,141759.35,-17.929,-178.586,5.4,604,PDE  
  1986,03,29,230714.63, 26.954, 140.023,4.6,554,PDE  
  1986,03,30,115127.87,  5.029, 126.149,4.4,142,PDE  
  1986,03,31,011923.91,  6.806, -73.046,5.0,159,PDE  
  1986,03,31,130119.09, -5.059, 151.851,5.3,126,PDE  
  1986,03,31,152433.32,-24.147,-178.539,4.6,402,PDE  
  1986,03,31,203944.30, -7.973, -74.359,4.9,154,PDE  
  1986,03,31,235701.19,-21.113, -69.221,4.6,117,PDE  
  1986,04,01,035557.11, 39.287,  15.365,4.5,293,PDE  
  1986,04,01,095127.12,-22.039, 173.562,4.4,107,PDE  
  1986,04,01,101340.74,-18.037,-178.537,5.8,540,PDE  
  1986,04,01,114520.10,-22.587, -68.628,4.6,123,PDE  
  1986,04,01,165815.94,-16.978, -70.881,4.3,141,PDE  
  1986,04,02,094226.66, 50.833, 149.279,4.4,629,PDE  
  1986,04,02,225740.93, 59.879,-153.396,4.0,129,PDE  
  1986,04,03,023441.60,-25.346, 179.570,4.2,545,PDE  
  1986,04,03,035530.78,-21.415, -67.180,4.5,204,PDE  
  1986,04,03,073752   ,  2.534, 128.330,4.9,225,PDE  
  1986,04,03,111010.79,-19.803,-175.936,4.7,270,PDE  
  1986,04,03,115511.64, 10.095,  93.114,4.2,101,PDE  
  1986,04,03,215357.85,  0.012, 123.760,4.8,176,PDE  
  1986,04,03,224516.06, -7.362, 128.934,4.6,236,PDE  
  1986,04,04,082450.83, -6.318, 130.123,4.7,196,PDE  
  1986,04,04,204457.66,-17.996,-174.806,4.4,210,PDE  
  1986,04,05,140545.07, 45.951, 141.973,4.2,240,PDE  
  1986,04,05,212324.31, 36.647,  70.361,4.2,190,PDE  
  1986,04,06,030743.88,-15.685,-174.039,4.5,140,PDE  
  1986,04,06,083843.95,  3.138,  95.929,4.3,108,PDE  
  1986,04,06,084436.29, 18.809, 145.628,4.9,202,PDE  
  1986,04,06,135604.77, -0.053, 123.411,4.3,168,PDE  
  1986,04,07,104208.93, 42.764, 142.838,4.0,129,PDE  
  1986,04,07,142519.35, 36.369,  70.840,4.5,107,PDE  
  1986,04,07,181129.10,  1.838, 122.824,4.0,440,PDE  
  1986,04,07,224706.70,-20.400,-178.182,5.0,551,PDE  
  1986,04,08,012504.28, 36.617,  70.872,4.2,193,PDE  
  1986,04,08,081153.83,-26.245,-177.097,5.2,102,PDE  
  1986,04,08,180244.69, -7.946, -73.860,6.5,173,PDE  
  1986,04,08,190823.79, 49.370, 154.279,4.5,149,PDE  
  1986,04,08,234643.95,  4.542, 125.897,4.8,159,PDE  
  1986,04,09,012652.42,-19.792, -69.519,4.9,114,PDE  
  1986,04,09,045128.25,-23.723, 179.901,4.5,600,PDE  
  1986,04,09,082144.19,  4.547, -76.207,4.9,142,PDE  
  1986,04,09,181054.49,-23.015, -66.749,5.2,216,PDE  
  1986,04,10,002004.59, 14.290, 120.711,4.7,199,PDE  
  1986,04,10,073137.96, 28.367, 140.575,4.5,157,PDE  
  1986,04,10,075249.05, 37.783, 140.668,4.5,104,PDE  
  1986,04,10,131953.84,-20.233, -68.917,4.5,142,PDE  
  1986,04,10,145641.26,  6.265, 124.086,4.9,521,PDE  
  1986,04,11,182817.40,-15.597, 167.520,4.2,133,PDE  
  1986,04,12,003837.51,-10.767, 166.159,4.4,125,PDE  
  1986,04,13,015607.15,-15.604,-173.168,5.2,107,PDE  
  1986,04,13,030020.79, 17.213, 145.584,5.2,298,PDE  
  1986,04,13,175557.55,-24.954,-177.478,4.3,265,PDE  
  1986,04,14,031514.96, 21.727, 142.939,4.4,330,PDE  
  1986,04,14,061959.77,-20.546,-175.926,4.9,211,PDE  
  1986,04,14,103712.95,-20.530,-177.701,5.3,506,PDE  
  1986,04,14,105248.81, -4.865, 151.268,5.4,216,PDE  
  1986,04,14,203913.16, -8.270, -74.259,4.8,155,PDE  
  1986,04,15,074810.10,-18.219,-177.943,4.9,630,PDE  
  1986,04,15,094611.95,-25.588,-177.753,4.6,232,PDE  
  1986,04,16,065349.69, 41.200, 140.246,4.9,170,PDE  
  1986,04,16,202122.93,-14.920, 167.253,4.8,169,PDE  
  1986,04,17,005706.57,-31.902, -68.284,4.0,118,PDE  
  1986,04,17,072527.73,-20.876, -68.901,4.7,100,PDE  
  1986,04,18,001949.30, 36.584,  71.067,4.4,200,PDE  
  1986,04,18,020353   , -2.662, -78.469,4.3,110,PDE  
  1986,04,18,031939.93,-22.654, -68.518,5.1,118,PDE  
  1986,04,19,075703.56, 56.202,-160.878,4.2,132,PDE  
  1986,04,19,085947.52,-17.561,-178.771,4.5,595,PDE  
  1986,04,19,143718.70,-19.087, 168.811,5.0,146,PDE  
  1986,04,19,183023.03,-15.565, -70.320,4.1,234,PDE  
  1986,04,19,221254.45, -6.641, 129.774,4.5,162,PDE  
  1986,04,20,000312.70, 24.983,  95.356,4.5,146,PDE  
  1986,04,20,043559.43, -7.565, 129.880,4.3,151,PDE  
  1986,04,20,093231.71,-17.042,-175.977,5.0,192,PDE  
  1986,04,20,163322.03, -5.401, 146.860,4.7,238,PDE  
  1986,04,21,032801.55, 19.705, 145.613,4.3,110,PDE  
  1986,04,21,143849.68,-25.699,-179.431,4.5,450,PDE  
  1986,04,21,201046.91,-20.897,-178.303,4.7,550,PDE  
  1986,04,21,235226.83,-21.922,-179.529,4.8,619,PDE  
  1986,04,22,131821.40, -3.762, 134.389,5.0,154,PDE  
  1986,04,23,100859.54, 56.162, 160.548,4.6,163,PDE  
  1986,04,23,121303.33,  3.111, 127.625,5.1,114,PDE  
  1986,04,25,143439.50,-31.330, -69.140,4.7,121,PDE  
  1986,04,25,164749.58,-17.254,-174.089,5.4,131,PDE  
  1986,04,26,002559.62, 22.839,  94.523,4.9,115,PDE  
  1986,04,26,053528.94, 37.264,  72.090,4.5,130,PDE  
  1986,04,26,061755.40,-24.051, -69.481,4.4,112,PDE  
  1986,04,26,095242.70, -7.436, 128.516,4.7,189,PDE  
  1986,04,26,141507.62, 36.495,  71.114,5.6,186,PDE  
  1986,04,27,022028.52,  5.266, 125.503,4.8,199,PDE  
  1986,04,27,031025.38, -0.119, 122.973,5.0,162,PDE  
  1986,04,27,081919.88, 36.351,  70.476,4.4,230,PDE  
  1986,04,27,092344.54,-17.950,-178.386,5.4,571,PDE  
  1986,04,27,214554.67,-35.949, 178.105,5.0,215,PDE  
  1986,04,27,235745.26, 30.393, 141.056,4.4,154,PDE  
  1986,04,28,040855.85, 48.338, 146.468,4.4,458,PDE  
  1986,04,28,040946.35,-17.529,-178.236,4.7,442,PDE  
  1986,04,28,082236.39, 17.232, -95.163,4.5,112,PDE  
  1986,04,28,104559.23,-17.634,-178.893,4.7,611,PDE  
  1986,04,29,050856.71,  1.753,  99.465,4.5,188,PDE  
  1986,04,29,073359.70, 26.024, 124.340,4.3,221,PDE  
  1986,04,29,151751.94,-18.774,-174.579,4.8,176,PDE  
  1986,04,30,012235.52,-19.421, 169.018,4.6,171,PDE  
  1986,04,30,042747.84, 18.175, 145.506,4.9,237,PDE  
  1986,04,30,140939.85,-18.036, -69.453,5.5,105,PDE  
  1986,05,01,080329.88,-14.930, 167.344,4.2,130,PDE  
  1986,05,01,122004.99, -7.560, 127.991,5.4,193,PDE  
  1986,05,01,173122.50,-18.237,-177.907,4.2,591,PDE  
  1986,05,01,221201.89,-17.945,-178.554,5.0,609,PDE  
  1986,05,02,024444.08,  1.929,  99.023,4.8,125,PDE  
  1986,05,02,114416.45,  1.915,  99.071,4.3,150,PDE  
  1986,05,02,193839   ,-17.283,-175.150,4.5,243,PDE  
  1986,05,03,055807.03,-11.055, 166.325,4.7,134,PDE  
  1986,05,03,150557.35, 53.733,-170.932,4.3,236,PDE  
  1986,05,04,012253.33, -8.104, 120.039,4.7,186,PDE  
  1986,05,04,015118.39, 57.772,-156.542,4.4,141,PDE  
  1986,05,04,031531.40,-22.468,-178.449,4.7,374,PDE  
  1986,05,04,090719.44, 57.805,-156.609,4.4,141,PDE  
  1986,05,04,182431.92,  1.916, 126.315,4.1,183,PDE  
  1986,05,04,190333.27,-17.421,-178.374,4.3,568,PDE  
  1986,05,05,042448.52,-13.792, 167.132,5.0,214,PDE  
  1986,05,05,044939.87, 27.286, 139.927,4.3,394,PDE  
  1986,05,05,062134.24, 36.102,  71.173,4.5,128,PDE  
  1986,05,05,062259.85, 30.591, 137.764,4.6,483,PDE  
  1986,05,05,190928.56,-11.745, 166.854,4.8,131,PDE  
  1986,05,06,005329.38,-24.188,-177.921,4.3,332,PDE  
  1986,05,06,143306.46, 39.901, 140.890,4.5,104,PDE  
  1986,05,06,154734.28, 36.256,  70.850,4.9,104,PDE  
  1986,05,07,091936.86, 28.930, 128.815,4.0,158,PDE  
  1986,05,07,162823.71, -7.067, 127.139,4.7,376,PDE  
  1986,05,07,195140.05, 34.387, 137.554,4.1,329,PDE  
  1986,05,07,213420.49,-22.084, 179.882,4.3,684,PDE  
  1986,05,07,232525.97, 36.374,  70.712,5.6,222,PDE  
  1986,05,08,143735.93,  4.627, 125.499,5.8,165,PDE  
  1986,05,08,192012.29,-24.867, 179.820,4.6,582,PDE  
  1986,05,08,234828.65,-14.648, 167.230,4.8,174,PDE  
  1986,05,09,042324.42, 36.209,  25.477,4.3,108,PDE  
  1986,05,09,071147.97, 19.220, 145.238,4.2,142,PDE  
  1986,05,09,182249.82, 54.324,-165.372,4.6,101,PDE  
  1986,05,10,020023.78,-23.559, -67.880,5.2,130,PDE  
  1986,05,10,020835.36,-19.059,-178.105,4.4,515,PDE  
  1986,05,10,023425.50,-20.768,-177.850,4.7,542,PDE  
  1986,05,10,200024.95,-19.161, -70.279,4.7,103,PDE  
  1986,05,11,012425.79, 26.743, 125.205,6.1,193,PDE  
  1986,05,11,090853.14,-22.383, -69.149,4.0,126,PDE  
  1986,05,12,043940.72,  0.482, 127.227,5.1,118,PDE  
  1986,05,12,085104.60, 26.941, 140.248,4.4,461,PDE  
  1986,05,12,111209.76, -7.695, 127.338,5.0,176,PDE  
  1986,05,12,153615.02, 20.477, 144.932,4.5,122,PDE  
  1986,05,12,153940.96,-20.251,-177.563,4.8,501,PDE  
  1986,05,12,215956.19,  6.900, -73.094,5.0,153,PDE  
  1986,05,13,122009.80, 36.677,  70.943,4.6,164,PDE  
  1986,05,13,160034.77, 36.642,  70.284,4.5,186,PDE  
  1986,05,13,231055.90, -1.963, -78.495,4.2,129,PDE  
  1986,05,14,043619.03,-23.629, 179.813,5.2,550,PDE  
  1986,05,14,053513.44, 27.623, 140.366,4.6,252,PDE  
  1986,05,14,060123   ,-19.498,-178.089,4.9,300,PDE  
  1986,05,14,122423.10,-20.642,-178.700,5.1,621,PDE  
  1986,05,14,135609.94,-14.883, 167.252,5.2,141,PDE  
  1986,05,14,171148.81, 37.562, 140.548,4.8,100,PDE  
  1986,05,15,011138.60,  6.486, 123.947,4.4,533,PDE  
  1986,05,15,063919.88,-33.571, -68.001,4.3,186,PDE  
  1986,05,15,191043.23,-17.146, -64.542,4.2,570,PDE  
  1986,05,16,001537.35,  6.653, -72.893,4.5,176,PDE  
  1986,05,16,002740.71,-39.341, 175.154,4.9,109,PDE  
  1986,05,16,054010.29, -2.223, -76.591,4.2,211,PDE  
  1986,05,16,094859.06, 36.302,  71.185,4.3,101,PDE  
  1986,05,16,095626.49, 13.987, 144.776,5.1,150,PDE  
  1986,05,16,104937.38, -6.590, 130.302,4.4,137,PDE  
  1986,05,16,154711.12, 13.108, 143.227,4.6,217,PDE  
  1986,05,17,014312.29, -5.937, 130.358,5.0,244,PDE  
  1986,05,17,072227.74, -6.639, 130.078,4.3,152,PDE  
  1986,05,17,131859.65, 27.568, 139.875,4.7,480,PDE  
  1986,05,17,223415.02,  6.839, -73.137,4.8,164,PDE  
  1986,05,18,183949.35,-23.325, 179.908,4.7,607,PDE  
  1986,05,19,123630.30,-28.416, -69.089,5.1,112,PDE  
  1986,05,19,164706.48,-24.351, 179.822,4.7,521,PDE  
  1986,05,19,183005.49,-24.043, -66.679,4.7,205,PDE  
  1986,05,19,204957.63,-21.437, -66.785,4.2,230,PDE  
  1986,05,19,205617.56, 36.557,  71.333,4.2,220,PDE  
  1986,05,19,235503.10, 44.139, 141.302,4.5,198,PDE  
  1986,05,20,041032.25, 29.854, 137.352,4.8,523,PDE  
  1986,05,20,094319.06, -7.144, 128.895,4.5,187,PDE  
  1986,05,21,035656.28, -3.454, -76.697,4.9,120,PDE  
  1986,05,21,070625.63,-19.527,-174.179,5.2,109,PDE  
  1986,05,21,103056.99,-17.891,-178.669,4.6,613,PDE  
  1986,05,22,023007.51, -7.495, 128.116,4.3,343,PDE  
  1986,05,22,051402.78, 12.370,  93.236,4.9,102,PDE  
  1986,05,22,112645.09,-26.059, 179.930,4.6,509,PDE  
  1986,05,22,114130.88,-24.011, 179.897,4.5,596,PDE  
  1986,05,22,132952.49, 46.925, 145.190,5.0,373,PDE  
  1986,05,22,213721.29, -7.112, 117.160,5.0,602,PDE  
  1986,05,23,064957.82,-21.398, -66.349,4.3,233,PDE  
  1986,05,23,162516.76, -7.456, 128.686,4.6,190,PDE  
  1986,05,23,203159.73, 36.367,  70.957,4.6,141,PDE  
  1986,05,24,080753.34, 63.096,-150.911,4.2,129,PDE  
  1986,05,24,100211.64,-14.917, 167.552,4.2,161,PDE  
  1986,05,24,161135.46,-26.376,-179.740,5.0,475,PDE  
  1986,05,24,170117.12, -1.437, -77.785,4.5,178,PDE  
  1986,05,25,084959.70,-26.077, 179.703,4.5,564,PDE  
  1986,05,25,113856.85, 36.465,  70.720,4.4,189,PDE  
  1986,05,26,144747.92, 27.166, 127.320,4.4,122,PDE  
  1986,05,26,184044.26,-21.819,-179.079,6.1,583,PDE  
  1986,05,26,190615.99,-20.190, 178.860,6.7,538,PDE  
  1986,05,26,194836.37,-20.726, 177.814,5.5,622,PDE  
  1986,05,27,085406.80, -7.072, 124.152,5.6,627,PDE  
  1986,05,28,014504.12, -8.841, 116.255,5.0,119,PDE  
  1986,05,28,071253.32,-24.141, -67.131,4.4,191,PDE  
  1986,05,28,073125.22,-20.151, 178.890,4.8,555,PDE  
  1986,05,28,083051.22,-32.398, -69.416,4.4,125,PDE  
  1986,05,28,185429.72, -6.632, 155.870,5.2,175,PDE  
  1986,05,29,053941.49,-16.038,-176.072,4.9,364,PDE  
  1986,05,29,073547.40,-19.956,-178.352,4.8,595,PDE  
  1986,05,29,103223.49,-21.767, -68.600,4.8,126,PDE  
  1986,05,29,152135.21, 30.145, 138.697,4.6,424,PDE  
  1986,05,29,184207.30, 34.649, 137.149,4.7,311,PDE  
  1986,05,29,200031.89, 36.288,  70.800,4.9,116,PDE  
  1986,05,29,225754.55,-19.662, 178.749,4.9,412,PDE  
  1986,05,30,021328.61,-19.983, 178.611,4.1,607,PDE  
  1986,05,30,142608.21, 10.531, -62.566,4.3,121,PDE  
  1986,05,30,143653.96,-24.277, 179.551,4.4,607,PDE  
  1986,05,31,124555.21,-17.492,-179.012,5.0,572,PDE  
  1986,05,31,221307.06,-18.509,-177.797,4.9,578,PDE  
  1986,06,01,015414.48,-33.400, -70.187,4.3,116,PDE  
  1986,06,01,072814.07, 15.147, -61.238,4.5,159,PDE  
  1986,06,01,073656.54,-20.774,-176.881,4.4,281,PDE  
  1986,06,01,134950.15, -5.163, 150.922,4.2,162,PDE  
  1986,06,01,201417.41,  5.544, 126.115,5.2,123,PDE  
  1986,06,02,144711.58,-15.208, 167.422,5.1,143,PDE  
  1986,06,02,192955.62, 48.066, 145.944,5.2,450,PDE  
  1986,06,03,094144.26,-19.970, 178.734,4.7,540,PDE  
  1986,06,03,121502.68, 36.454,  70.930,4.8,196,PDE  
  1986,06,03,134512.74,  1.992,  99.084,4.6,144,PDE  
  1986,06,03,193440.34,-20.732,-177.935,5.5,501,PDE  
  1986,06,04,011059.69,-22.454,-179.672,5.0,595,PDE  
  1986,06,04,124859.16,  9.080,  93.531,4.2,121,PDE  
  1986,06,04,164556.64,-12.459, 167.365,4.7,264,PDE  
  1986,06,05,001748.61,-20.208, 178.869,5.2,536,PDE  
  1986,06,05,034252.61,-23.193, -68.979,4.8,102,PDE  
  1986,06,06,034646.42, 59.736,-153.398,4.3,145,PDE  
  1986,06,06,045057.62,-23.480, -66.786,4.2,228,PDE  
  1986,06,06,170849.74,-13.615, 167.218,4.3,215,PDE  
  1986,06,06,214359.81, 25.832, 124.485,5.1,169,PDE  
  1986,06,07,001134.86, -4.966, 147.388,4.1,108,PDE  
  1986,06,07,122613.63,-20.492,-177.661,5.0,410,PDE  
  1986,06,07,122625.37, -5.391, -76.932,5.0,125,PDE  
  1986,06,07,163746.97,  6.845, -72.990,4.8,165,PDE  
  1986,06,08,023048.98, 17.085, 145.760,4.9,165,PDE  
  1986,06,08,185427.62,-22.783, -68.642,4.4,113,PDE  
  1986,06,08,194217.17, 16.160, -61.865,4.7,157,PDE  
  1986,06,08,202541.03,-18.604, -69.693,4.7,141,PDE  
  1986,06,09,004818.97,-20.208, 178.879,4.9,547,PDE  
  1986,06,09,065337.37,-15.054, 167.293,4.6,131,PDE  
  1986,06,09,073920.12, -6.422, 155.761,4.0,106,PDE  
  1986,06,09,175138.47,-20.371,-177.621,4.6,478,PDE  
  1986,06,10,163804.93,-18.052,-178.453,4.5,599,PDE  
  1986,06,11,071229.99, 47.635, 147.917,4.9,388,PDE  
  1986,06,11,173702.94,-28.130, -66.456,4.4,154,PDE  
  1986,06,11,231504.25,-20.722,-178.343,4.9,627,PDE  
  1986,06,12,032342.90,-31.325, -68.836,4.3,118,PDE  
  1986,06,12,055216.02, 43.222, 135.324,4.5,354,PDE  
  1986,06,12,103454.79,-25.173, 179.648,4.9,550,PDE  
  1986,06,12,134046.78, -7.019, 129.496,5.5,115,PDE  
  1986,06,12,151033.45, -8.454, 123.619,5.2,131,PDE  
  1986,06,13,150824.03, -7.727, 115.980,4.7,247,PDE  
  1986,06,13,200805.79, 52.069, 178.038,4.6,105,PDE  
  1986,06,14,032652.20, 56.388,-161.916,4.4,189,PDE  
  1986,06,14,043604.62, -5.431, 147.229,4.8,228,PDE  
  1986,06,14,065501.24, 37.027,  71.564,4.3,194,PDE  
  1986,06,14,094911.80,-17.878,-178.633,5.0,605,PDE  
  1986,06,14,153356.93, -5.651, 110.343,5.5,562,PDE  
  1986,06,14,155459.64, -5.362, 104.239,4.3,114,PDE  
  1986,06,14,171546.06, -5.682, 110.339,4.3,561,PDE  
  1986,06,15,050014.75,  0.480, 100.257,4.6,179,PDE  
  1986,06,15,171429.95, 36.522, 137.096,4.5,273,PDE  
  1986,06,15,235524.60,-18.740,-178.083,4.8,650,PDE  
  1986,06,16,071122.31,-19.993,-177.523,4.7,547,PDE  
  1986,06,16,104825.78,-22.037,-178.925,6.4,547,PDE  
  1986,06,16,113654.18,-11.583, 167.402,4.1,129,PDE  
  1986,06,16,215738.89,-21.458, -69.219,5.0,220,PDE  
  1986,06,17,032242.41,-31.861, -70.073,4.5,118,PDE  
  1986,06,17,171715.28,-22.006, -68.914,4.0,111,PDE  
  1986,06,17,195914.10, 13.057, 142.937,4.4,196,PDE  
  1986,06,17,214141.44,-20.328,-177.951,4.6,561,PDE  
  1986,06,18,041032.07,-16.334, 167.983,5.3,201,PDE  
  1986,06,18,100305.40, 14.775, -92.606,4.3,112,PDE  
  1986,06,18,112525.95, -5.114, 146.023,4.4,161,PDE  
  1986,06,18,190530.50,  0.207, 123.808,4.5,134,PDE  
  1986,06,18,214420.93, 45.629, 142.012,4.1,264,PDE  
  1986,06,18,231758.25, 52.317, 179.615,5.1,170,PDE  
  1986,06,19,041334.87, -4.561, 151.888,5.0,175,PDE  
  1986,06,19,084221.50,-20.645,-178.337,4.3,555,PDE  
  1986,06,19,113054.18, 28.234, 139.732,4.7,409,PDE  
  1986,06,19,181227.84,  7.799,  94.517,5.9,164,PDE  
  1986,06,19,232400.66, -4.599, 102.495,4.7,137,PDE  
  1986,06,21,094120.65, -6.757, -75.009,4.4,131,PDE  
  1986,06,21,095015.23, -5.558, 155.082,4.6,376,PDE  
  1986,06,21,105409.82,  6.291, 124.206,4.5,536,PDE  
  1986,06,21,120730.29, 59.947,-152.851,4.9,101,PDE  
  1986,06,21,181055.18, 40.109,  14.147,4.3,413,PDE  
  1986,06,21,223228.31,-20.566,-178.275,4.4,497,PDE  
  1986,06,22,065718.13,-31.609, -70.329,4.3,113,PDE  
  1986,06,23,094530.62,-19.657,-175.833,4.2,273,PDE  
  1986,06,23,112417.94,  4.883, 123.470,4.6,521,PDE  
  1986,06,24,031130.93, -4.448, 143.943,7.1,102,PDE  
  1986,06,24,064020.46, 10.142, -72.712,4.0,155,PDE  
  1986,06,25,001443.32,-18.084,-178.688,4.6,644,PDE  
  1986,06,25,061801.66,  6.784, -72.977,4.4,167,PDE  
  1986,06,25,113303.70, 13.766, 144.640,4.4,123,PDE  
  1986,06,25,233736.73,-17.876,-178.697,4.5,600,PDE  
  1986,06,26,085652.31,-10.134, 161.120,5.2,104,PDE  
  1986,06,26,095329.51, -5.997, 146.884,4.0,120,PDE  
  1986,06,26,103039.88, -5.378, 154.365,4.8,400,PDE  
  1986,06,26,110641.12, -4.634, 144.103,4.0,129,PDE  
  1986,06,26,231432.96,  6.880, -73.099,4.8,159,PDE  
  1986,06,27,030950.80, -7.947, 122.791,5.4,229,PDE  
  1986,06,27,094147.91, -5.867, 125.316,4.9,558,PDE  
  1986,06,27,121452.09, -4.457, 143.974,4.0,145,PDE  
  1986,06,27,171412.18,-22.640, -66.282,4.4,268,PDE  
  1986,06,27,181818.39, -0.240, 121.984,4.7,282,PDE  
  1986,06,27,222413.05, -6.953, 128.535,4.0,230,PDE  
  1986,06,28,011826.85,-25.951, 179.499,4.9,579,PDE  
  1986,06,28,050347.47,-20.037,-176.056,6.4,211,PDE  
  1986,06,28,102126.92, -7.398, 127.989,4.4,146,PDE  
  1986,06,28,102334.09,  3.687, 127.956,5.0,141,PDE  
  1986,06,28,125851.39, -4.940, 144.028,4.4,117,PDE  
  1986,06,29,201150.45,  6.766, -73.009,5.3,159,PDE  
  1986,06,30,060619.90, -7.659, 116.424,4.8,170,PDE  
  1986,06,30,073936.19, 18.652, 145.581,4.9,226,PDE  
  1986,06,30,115755.44,  0.571, 122.154,4.1,129,PDE  
  1986,07,01,043210.62,  6.007, 123.953,5.2,558,PDE  
  1986,07,01,235409.79, 47.549, 151.455,4.8,156,PDE  
  1986,07,02,041657.74,-22.038,-179.534,6.0,597,PDE  
  1986,07,03,004118.62,-18.378,-177.989,4.6,448,PDE  
  1986,07,03,004608.05,-18.473,-178.111,5.0,449,PDE  
  1986,07,03,043001.82,  5.551, 123.603,4.3,530,PDE  
  1986,07,03,092351.36, -6.523, 130.382,4.5,165,PDE  
  1986,07,03,145427.23, 36.520,  70.956,4.6,246,PDE  
  1986,07,03,232854.68, 35.841, 139.381,4.7,152,PDE  
  1986,07,04,052031.02,-23.613, 179.178,4.3,689,PDE  
  1986,07,04,092314.52,-32.397, -70.118,4.5,104,PDE  
  1986,07,04,122803.10,-20.772,-178.654,5.1,626,PDE  
  1986,07,05,105453.19,-10.659, -76.401,4.8,122,PDE  
  1986,07,05,194502.46, -4.440, 143.904,4.2,114,PDE  
  1986,07,05,220936.95, 15.467, -92.582,5.4,111,PDE  
  1986,07,06,105606.73,-21.977,-179.305,5.1,588,PDE  
  1986,07,06,174259.17, -6.011, 130.789,4.6,139,PDE  
  1986,07,06,214012.20, -4.341, 143.957,5.3,122,PDE  
  1986,07,07,025710.31,-30.310,-178.986,4.3,257,PDE  
  1986,07,07,103047.41, 15.133, -93.061,4.0,104,PDE  
  1986,07,07,132733.22, 29.921, 139.088,4.2,412,PDE  
  1986,07,07,133930.19, -5.097, 150.733,4.2,243,PDE  
  1986,07,07,222509.48, -8.086, 120.876,4.5,196,PDE  
  1986,07,08,042734.68,  1.997, 124.305,5.7,244,PDE  
  1986,07,08,232405.52, -8.029, 123.059,4.5,233,PDE  
  1986,07,09,002435.29, -4.041, 142.294,4.6,118,PDE  
  1986,07,09,030812.62,-24.759,-179.662,4.7,536,PDE  
  1986,07,09,052600.84,-21.906, -68.899,4.7,174,PDE  
  1986,07,09,073736.84, -8.772, 122.697,4.1,135,PDE  
  1986,07,09,095411.01, -6.303, 146.954,4.8,112,PDE  
  1986,07,09,135857.85,-56.010, -27.525,5.1,134,PDE  
  1986,07,09,192407.24,-27.660, -67.728,4.4,147,PDE  
  1986,07,10,183504.92,-19.895,-175.776,5.3,232,PDE  
  1986,07,10,203623.55,-36.948, 177.122,5.0,253,PDE  
  1986,07,11,030720.93, -4.665, 144.127,4.5,124,PDE  
  1986,07,11,091651.22, -4.283, 127.035,4.7,284,PDE  
  1986,07,11,204227.64, 46.793, 143.488,4.2,215,PDE  
  1986,07,12,043015.19,  9.283, 124.112,4.9,543,PDE  
  1986,07,12,090656.17,  1.858, 127.414,5.1,109,PDE  
  1986,07,12,205426.09,  4.913, 127.429,4.3,135,PDE  
  1986,07,13,094530.27,-24.896, 179.628,4.4,469,PDE  
  1986,07,13,185604.12,-26.829,-177.616,4.8,106,PDE  
  1986,07,13,190241.63, -3.114, -77.603,4.6,117,PDE  
  1986,07,13,210354.82, -7.329, 128.753,4.6,118,PDE  
  1986,07,14,043252.08, -7.503, 128.347,5.0,179,PDE  
  1986,07,15,142813.06,-28.036, -66.714,5.0,172,PDE  
  1986,07,15,192018.54, 11.544, -85.747,4.0,168,PDE  
  1986,07,15,233517.82, 31.556, 137.955,4.3,374,PDE  
  1986,07,16,124128.32,-19.511, 169.165,6.2,111,PDE  
  1986,07,16,212544.04,-25.471, 179.522,4.6,500,PDE  
  1986,07,17,024704.51,-23.500, 179.959,4.7,541,PDE  
  1986,07,17,045055.42,-22.934, -66.712,4.4,220,PDE  
  1986,07,17,143216.77,-21.771,-179.515,4.8,596,PDE  
  1986,07,18,062728.05, 15.398, 120.886,4.8,193,PDE  
  1986,07,18,142526.66, -7.231, 122.781,4.6,611,PDE  
  1986,07,18,153301.18, 37.176,  71.943,4.7,114,PDE  
  1986,07,18,160524.79,-16.943,-174.661,4.8,145,PDE  
  1986,07,19,043551.39,  5.938, 126.004,5.0,145,PDE  
  1986,07,19,055936.21, 47.264, 151.127,5.9,141,PDE  
  1986,07,19,074942.19,-24.718, 179.947,5.1,497,PDE  
  1986,07,19,082557.33, 13.704, 120.778,4.9,116,PDE  
  1986,07,19,233759.53,-15.069, 168.457,4.7,109,PDE  
  1986,07,20,172904.28,-25.942, 178.602,4.8,660,PDE  
  1986,07,20,180346.87,-10.484, -74.029,4.9,131,PDE  
  1986,07,21,073926   ,-32.298, -69.271,4.1,125,PDE  
  1986,07,21,154703.32, 48.818, 150.725,4.6,319,PDE  
  1986,07,21,171855.31,-23.904, -66.609,4.6,213,PDE  
  1986,07,21,202716.13,-36.880, -70.658,4.1,171,PDE  
  1986,07,21,204652.91,-17.609,-179.078,4.6,545,PDE  
  1986,07,21,220301.77, 48.007, 146.032,4.3,477,PDE  
  1986,07,22,045644.52,-18.023,-178.335,4.5,626,PDE  
  1986,07,22,061227.10, 38.471, 141.910,4.4,101,PDE  
  1986,07,22,195352.54,  4.365, -75.919,4.7,169,PDE  
  1986,07,23,102638.09,-20.527,-177.770,5.0,557,PDE  
  1986,07,23,110655.76,-21.292, -68.048,4.3,146,PDE  
